Gene,Pearson_Corr_Size,P_Value_Size,BH_Corrected_P_Value_Size,Pearson_Corr_KRN,P_Value_KRN,BH_Corrected_P_Value_KRN
GRMZM2G118362,0.29369380644727805,0.16363948308141132,0.9984265756175531,0.11553100700763579,0.5908702237758701,0.9987071952047535
GRMZM2G044584,-0.022481065050701153,0.9169568990432077,0.9984265756175531,0.3543892299915503,0.08929716448201581,0.9987071952047535
GRMZM2G064914,-0.08297894110905146,0.6998840890189323,0.9984265756175531,-0.14034659365455093,0.5130470767020979,0.9987071952047535
GRMZM2G041930,0.16595686746529453,0.43833087715934266,0.9984265756175531,0.3044266011968427,0.1480774663929032,0.9987071952047535
GRMZM2G041847,-0.007364897120905142,0.972753790058208,0.9984265756175531,0.06298290896181438,0.7700033016906159,0.9987071952047535
GRMZM2G392710,0.1804646970763775,0.3987492112634765,0.9984265756175531,0.39135730931878954,0.05860729226330351,0.9987071952047535
GRMZM5G815894,0.1475375563280572,0.49146640314330947,0.9984265756175531,0.13428515068289465,0.531587266254672,0.9987071952047535
GRMZM2G096458,-0.004972625008793793,0.9816021172260648,0.9984265756175531,-0.08415328787038046,0.6958329290695723,0.9987071952047535
GRMZM2G397509,-0.14859199165364795,0.4883405590669595,0.9984265756175531,-0.4293014548777607,0.03630677198421061,0.9987071952047535
GRMZM2G017077,0.019189802099572918,0.9290821538571253,0.9984265756175531,0.2628511502550782,0.21463441803320626,0.9987071952047535
GRMZM2G109429,0.1434872925524613,0.5035655040895797,0.9984265756175531,-0.05900375532165556,0.7841878850244844,0.9987071952047535
FRK1,0.06016023407721325,0.7800582640715301,0.9984265756175531,0.13514426415353947,0.5289404222945528,0.9987071952047535
GRMZM2G156861,0.11970989009695307,0.5774187116770545,0.9984265756175531,0.2023243601333347,0.34306558511619967,0.9987071952047535
GRMZM2G026855,0.01654290350981686,0.9388447695942623,0.9984265756175531,0.05003163218943504,0.8164103140797754,0.9987071952047535
GRMZM2G006453,-0.253431867284133,0.23212286365373963,0.9984265756175531,0.092361414823421,0.6677475885073997,0.9987071952047535
GRMZM2G070562,0.06854410676448752,0.750299381378573,0.9984265756175531,-0.028648450746957058,0.8942861358836286,0.9987071952047535
GRMZM2G329073,0.0628669877783023,0.7704155420391225,0.9984265756175531,-0.27500631134172315,0.19340337337165303,0.9987071952047535
GRMZM2G080917,0.016362189141879896,0.9395116299030658,0.9984265756175531,0.27969663549416446,0.18560865458593626,0.9987071952047535
GRMZM2G081188,-0.4868008751008218,0.0158485436868456,0.9984265756175531,-0.10241187900317192,0.633942057544732,0.9987071952047535
GRMZM2G105266,0.24399219870783617,0.2505674278486916,0.9984265756175531,0.420737235372562,0.04062933971517977,0.9987071952047535
GRMZM2G105184,-0.08298633010801164,0.6998585741075112,0.9984265756175531,-0.39751803733112345,0.05440518424714706,0.9987071952047535
GRMZM2G125531,0.05052180002782525,0.8146419532245288,0.9984265756175531,0.12073125056183343,0.5741515535053573,0.9987071952047535
GRMZM2G155532,-0.0764239208196359,0.7226404262365578,0.9984265756175531,-0.1861969489635591,0.3836809891681172,0.9987071952047535
GRMZM2G081883,-0.062438469892629245,0.7719399655422224,0.9984265756175531,-0.1423909716622733,0.5068654212075384,0.9987071952047535
GRMZM2G011731,0.08391440820015098,0.696656345990566,0.9984265756175531,0.008525355038782417,0.9684626500495712,0.9987071952047535
GRMZM2G376085,0.01584552255861214,0.9414184151789855,0.9984265756175531,0.20739178284734072,0.3308529754592578,0.9987071952047535
GRMZM2G014653,0.14268663573319762,0.5059744353555773,0.9984265756175531,0.302744891619117,0.1504436171276125,0.9987071952047535
GRMZM2G025703,-0.23445862509192508,0.27013513634187164,0.9984265756175531,-0.0156309881377319,0.94221025811981,0.9987071952047535
GRMZM2G034639,0.02197972688779404,0.9188027721185607,0.9984265756175531,0.36692974603802275,0.07777694472645114,0.9987071952047535
GRMZM2G110153,-0.041216309895047494,0.8483535963490088,0.9984265756175531,0.12886395423124378,0.5484319483858906,0.9987071952047535
GRMZM2G110398,0.11713690230498222,0.585685119815736,0.9984265756175531,0.058890688515278435,0.78459193586858,0.9987071952047535
GRMZM2G138176,-0.10887958419156983,0.6125520111958239,0.9984265756175531,0.07928687013240852,0.7126720543765339,0.9987071952047535
GRMZM2G039365,-0.23165937193112168,0.2760605454775846,0.9984265756175531,-0.21124485898126152,0.32174445955495246,0.9987071952047535
GRMZM2G167637,-0.0016354825771970928,0.993948542572195,0.9991730452240843,0.1231305729713331,0.5665087441497605,0.9987071952047535
GRMZM2G135743,-0.11192701585289946,0.6025775755859012,0.9984265756175531,-0.18162720138959684,0.39566690629586077,0.9987071952047535
GRMZM2G078500,-0.04952957807762616,0.8182224581708365,0.9984265756175531,0.10075882053419105,0.6394559095256952,0.9987071952047535
GRMZM2G129444,-0.06966929217432387,0.7463306549608505,0.9984265756175531,-0.06768267131280375,0.7533419805089597,0.9987071952047535
GRMZM2G120814,0.011596967537630551,0.9571088483531376,0.9984265756175531,0.21199302836821082,0.31999364485137877,0.9987071952047535
GRMZM2G111441,-0.1652923939482177,0.4401925246096965,0.9984265756175531,-0.2508538988907608,0.23706848992723686,0.9987071952047535
GRMZM2G038281,0.19686249351728125,0.3565242944824957,0.9984265756175531,0.357779091990277,0.08606446636028486,0.9987071952047535
GRMZM2G060255,0.06370257654604389,0.7674453670864135,0.9984265756175531,0.12943427532392732,0.5466483862518877,0.9987071952047535
GRMZM2G150859,-0.14095570341167668,0.5112014798894438,0.9984265756175531,-0.16001778693637442,0.4551189417990722,0.9987071952047535
GRMZM2G081652,0.20922670751251668,0.3264961249838556,0.9984265756175531,0.06006576023744948,0.7803954019329101,0.9987071952047535
GRMZM2G091845,0.11212640546744466,0.6019273386020851,0.9984265756175531,0.14436647424183705,0.500926818500392,0.9987071952047535
GRMZM2G046846,0.43279862710086375,0.03465008387121496,0.9984265756175531,0.47909394444732223,0.017852228976440718,0.9987071952047535
GRMZM2G097821,0.011385758691613311,0.9578893188493353,0.9984265756175531,0.1258721697909221,0.5578316534766411,0.9987071952047535
GRMZM2G400604,-0.21830537474482406,0.30545332545015863,0.9984265756175531,-0.19770315004535072,0.35443293093124634,0.9987071952047535
GRMZM2G129428,0.052797718929114265,0.8064428324701115,0.9984265756175531,0.37500931920462943,0.07097469631831341,0.9987071952047535
GRMZM2G110922,0.17289635168749598,0.41914213193082617,0.9984265756175531,-0.045928205290292325,0.8312474296517252,0.9987071952047535
GRMZM2G077279,-0.13336048053982613,0.5344430405144084,0.9984265756175531,-0.0828342367967522,0.7003838301479668,0.9987071952047535
GRMZM2G136146,0.3406464176774384,0.10333951107676587,0.9984265756175531,0.18134643454118965,0.3964101125126883,0.9987071952047535
GRMZM2G056495,0.17777993479820098,0.40591882509842275,0.9984265756175531,-0.18846536280322712,0.37780887763427323,0.9987071952047535
GRMZM2G149802,-0.05539684292686045,0.797103533493035,0.9984265756175531,-0.1129827727317063,0.5991379594060912,0.9987071952047535
GRMZM2G149639,-0.23633136738914567,0.26621658298203704,0.9984265756175531,-0.05276911062388887,0.806545774646489,0.9987071952047535
GRMZM5G858197,0.07952381325760556,0.7118490689169027,0.9984265756175531,0.014270536165470986,0.9472328699282566,0.9987071952047535
GRMZM5G893764,0.02682967840049076,0.900964223358174,0.9984265756175531,-0.05834531282253458,0.7865416244578964,0.9987071952047535
GRMZM5G866954,-0.1530917354867537,0.47511409867157534,0.9984265756175531,-0.16527069866541072,0.4402533790238537,0.9987071952047535
GRMZM6G768049,0.22291162692821764,0.2951046312640018,0.9984265756175531,0.06440138933932565,0.7649638095190855,0.9987071952047535
GRMZM5G854473,0.20800422053979561,0.3293949308646726,0.9984265756175531,0.2467196912559598,0.24514319308943586,0.9987071952047535
GRMZM2G178244,0.027648874995641445,0.8979554999498276,0.9984265756175531,-0.055515998882766135,0.7966760131879276,0.9987071952047535
GRMZM2G078314,-0.21500662185038755,0.31300025831218137,0.9984265756175531,-0.10981725696359747,0.6094757224005943,0.9987071952047535
GRMZM2G164141,-0.14614187272250012,0.49561917452774773,0.9984265756175531,-0.05269137599330691,0.806825505380924,0.9987071952047535
GRMZM2G133311,0.19914759960963271,0.3508563366765497,0.9984265756175531,-0.011179852523375007,0.9586502307466036,0.9987071952047535
GRMZM5G839592,0.23501665866902355,0.2689636730939639,0.9984265756175531,-0.00043716329082301233,0.9983824364856348,0.9996284590282268
GRMZM2G141647,-0.40492256253833925,0.04966813329611841,0.9984265756175531,-0.2077196134592304,0.3300720193723263,0.9987071952047535
GRMZM2G127180,0.21745751375669103,0.3073822648748145,0.9984265756175531,-0.24551708959217777,0.2475253171091702,0.9987071952047535
GRMZM2G023748,-0.09580093686557303,0.656103628564215,0.9984265756175531,-0.2531921697285954,0.23257980998714167,0.9987071952047535
GRMZM2G060216,-0.12271208279110365,0.5678385307964936,0.9984265756175531,-0.12523920947831976,0.5598296086849074,0.9987071952047535
GRMZM2G060027,0.13665999486923056,0.5242858700467352,0.9984265756175531,0.36398328253242507,0.08037661381926714,0.9987071952047535
GRMZM2G015596,0.1741735234425745,0.41566138701796884,0.9984265756175531,0.16480914223189336,0.4415490892578605,0.9987071952047535
GRMZM2G099007,0.09719717765359774,0.6513987719927158,0.9984265756175531,0.18203157117232568,0.3945978927267387,0.9987071952047535
GRMZM2G053801,-0.26755781860042505,0.2062358190198413,0.9984265756175531,-0.393861011426673,0.056870365300418224,0.9987071952047535
GRMZM2G039650,-0.16630373249396435,0.43736074442387746,0.9984265756175531,0.029099134439137992,0.892632394866108,0.9987071952047535
GRMZM2G111907,0.053471494273430904,0.8040192702580315,0.9984265756175531,0.008782435496067387,0.9675121290467276,0.9987071952047535
GRMZM2G128918,-0.09699058367102911,0.6520941156191081,0.9984265756175531,-0.16920091922510677,0.4293027635114401,0.9987071952047535
GRMZM2G127949,0.3052633005677976,0.1469101367340705,0.9984265756175531,0.03378851338207684,0.8754521486989453,0.9987071952047535
GRMZM2G083195,-0.5000771317623007,0.012829357456030857,0.9984265756175531,-0.08657408613759812,0.6875073979360149,0.9987071952047535
GRMZM2G076688,0.04150023079282127,0.847320881865798,0.9984265756175531,0.3281796853756259,0.11743244879091443,0.9987071952047535
GRMZM2G125411,0.03516614004914754,0.8704150166979018,0.9984265756175531,-0.1620623653980188,0.4493018600336155,0.9987071952047535
GRMZM5G832491,0.19972221614015234,0.34943946881128646,0.9984265756175531,0.15874675580854752,0.4587549579369513,0.9987071952047535
GRMZM5G856598,0.28262009282328127,0.1808610239544435,0.9984265756175531,0.08737154534182656,0.6847724433485616,0.9987071952047535
GRMZM2G085577,-0.3770410467719056,0.06933779963712848,0.9984265756175531,-0.21322030218179833,0.31713423658511447,0.9987071952047535
GRMZM2G449033,-0.17526778942100985,0.4126917973667199,0.9984265756175531,-0.26161238819282157,0.21688241951570633,0.9987071952047535
GRMZM2G148115,0.13257913658749348,0.5368617605977134,0.9984265756175531,0.024816950439411088,0.9083620565097291,0.9987071952047535
GRMZM2G026649,0.17658786427256487,0.409125025091785,0.9984265756175531,-0.13734183540656383,0.5221984390311285,0.9987071952047535
GRMZM2G065423,0.15936792273144745,0.4569761083089161,0.9984265756175531,0.02765544003161602,0.8979313935155927,0.9987071952047535
GRMZM2G154641,-0.25120094277201205,0.23639871358590675,0.9984265756175531,-0.273250003591191,0.196378803405764,0.9987071952047535
GRMZM2G479423,-0.10415195947050566,0.6281582924249604,0.9984265756175531,0.031096148656045857,0.8853098549063319,0.9987071952047535
GRMZM2G119273,0.24305937142135736,0.2524403014236291,0.9984265756175531,0.2895569504200607,0.169932929344932,0.9987071952047535
GRMZM2G119300,-0.3373888090620338,0.10689487783200631,0.9984265756175531,-0.0883227639846953,0.6815151792269256,0.9987071952047535
GRMZM2G002276,0.06887368260424945,0.7491362679922096,0.9984265756175531,-0.1641192238333138,0.4434896517615577,0.9987071952047535
GRMZM2G014136,0.11097163215096628,0.6056972852528174,0.9984265756175531,0.21103369351515422,0.32223966458104825,0.9987071952047535
GRMZM2G014452,-0.02243763834391153,0.9171167751620025,0.9984265756175531,0.13128865344378368,0.5408677379259952,0.9987071952047535
GRMZM2G059453,0.1540636595658745,0.4722814705090477,0.9984265756175531,0.07579284195026553,0.7248437172038293,0.9987071952047535
GRMZM2G355342,-0.1636607344870104,0.44478176541997766,0.9984265756175531,-0.44172620770642484,0.03069197547519471,0.9987071952047535
GRMZM2G064948,-0.0006049541945558554,0.9977615886714193,0.9996375907287974,0.048367399101402475,0.8224207487531725,0.9987071952047535
GRMZM2G013463,-0.1521568598681846,0.47784690814226644,0.9984265756175531,0.027099872188161032,0.8999717145582018,0.9987071952047535
GRMZM2G157679,-0.17311003699658323,0.41855865611638554,0.9984265756175531,-0.2156920798488654,0.3114227433894329,0.9987071952047535
GRMZM2G463415,-0.0055958406517026965,0.9792967778536662,0.9984265756175531,-0.060615407271056236,0.7784344801981978,0.9987071952047535
GRMZM2G018189,0.17324861352996207,0.4181805054171866,0.9984265756175531,0.3889874213039694,0.06028883778225774,0.9987071952047535
GRMZM2G078501,-0.014627686330529702,0.9459141215429178,0.9984265756175531,0.43430294155014726,0.03395617829420338,0.9987071952047535
GRMZM2G429982,-0.09053920664919819,0.6739468709787755,0.9984265756175531,-0.3512105928538226,0.09241021908629148,0.9987071952047535
GRMZM2G007300,0.2600880683405837,0.21967016940385445,0.9984265756175531,0.13131056648449552,0.5407995987123905,0.9987071952047535
GRMZM2G306258,0.008804627542332535,0.9674300788842962,0.9984265756175531,-0.20047501420276637,0.3475883674308298,0.9987071952047535
GRMZM2G436295,-0.3308714003064787,0.11427715551586008,0.9984265756175531,-0.20602860170617773,0.3341122422965862,0.9987071952047535
GRMZM2G386991,0.10848422739977526,0.6138509955453466,0.9984265756175531,0.1923334116497511,0.3679155293879769,0.9987071952047535
GRMZM2G014454,-0.3104526589153521,0.1398160066866181,0.9984265756175531,-0.1995381615166315,0.34989293563274354,0.9987071952047535
AC214448.3_FG007,0.0391931553215468,0.8557193951575708,0.9984265756175531,-0.2606665664694436,0.21860938302636335,0.9987071952047535
H4C14.6,0.16123765108490057,0.4516435423496114,0.9984265756175531,-0.1256070491301917,0.5586681208092911,0.9987071952047535
GRMZM2G127034,-0.05337950255956968,0.8043500606736923,0.9984265756175531,0.18870134736403887,0.37720097072402303,0.9987071952047535
GRMZM2G096470,0.20462970606645853,0.3374768351017516,0.9984265756175531,0.1528259902847104,0.47589010720580277,0.9987071952047535
GRMZM2G032258,-0.13976593335235585,0.5148094715491561,0.9984265756175531,-0.37054723044487514,0.07467286725977201,0.9987071952047535
GRMZM2G084465,0.1456883484071905,0.4969723474814993,0.9984265756175531,-0.14169919024151162,0.5089531009473545,0.9987071952047535
GRMZM2G303465,0.3394335638992415,0.10465286260573739,0.9984265756175531,-0.11614238768335414,0.588893887718887,0.9987071952047535
GRMZM2G023279,0.260849153963014,0.21827528572881683,0.9984265756175531,0.03822032740735137,0.8592654225994087,0.9987071952047535
GRMZM2G155954,-0.15303723988999768,0.47527317983076683,0.9984265756175531,0.06911225768804831,0.7482946382128265,0.9987071952047535
GRMZM2G504401,-0.31608008243641694,0.13240373888541881,0.9984265756175531,-0.3889903970553239,0.06028670329637434,0.9987071952047535
GRMZM2G173542,0.023116891121962906,0.9146164558835733,0.9984265756175531,0.06838828051467906,0.7508494952609207,0.9987071952047535
GRMZM2G014720,0.13401809214400753,0.5324113171653189,0.9984265756175531,0.2634689818182327,0.2135190877435544,0.9987071952047535
GRMZM2G397518,-0.04401417383244859,0.8381876558330875,0.9984265756175531,-0.13735276641006272,0.5221650065326265,0.9987071952047535
GRMZM2G105283,-0.07578155720438161,0.7248831350811318,0.9984265756175531,0.4769497916269935,0.01844490136446292,0.9987071952047535
GRMZM2G105307,-0.09049760132533954,0.6740886578386119,0.9984265756175531,0.27364300115895335,0.19571031966294072,0.9987071952047535
AC208346.3_FG004,-0.06170556380462982,0.7745491253275532,0.9984265756175531,0.029295760838939016,0.8919110285719104,0.9987071952047535
GRMZM2G432662,0.06069983592922863,0.7781333882462531,0.9984265756175531,0.05415076875824877,0.8015776999339956,0.9987071952047535
GRMZM2G118363,-0.2327429612608538,0.27375712459694546,0.9984265756175531,-0.3666534134667825,0.07801801287254564,0.9987071952047535
GRMZM2G126397,0.2672460171099181,0.20678523021904052,0.9984265756175531,0.1685681426972193,0.43105582840148743,0.9987071952047535
GRMZM2G068151,-0.07791653809901931,0.7174377708725124,0.9984265756175531,-0.09920126628628906,0.6446682147797445,0.9987071952047535
GRMZM2G145753,0.14697864837578767,0.49312731086290484,0.9984265756175531,0.020601505764951407,0.9238793036832296,0.9987071952047535
GRMZM2G059353,-0.23948029178812488,0.25971015020359844,0.9984265756175531,-0.4131728722176653,0.04477545404461057,0.9987071952047535
GRMZM2G165511,0.030643420501044735,0.8869691163015925,0.9984265756175531,-0.16071566297155432,0.453128977882789,0.9987071952047535
GRMZM2G426150,-0.06107299911319957,0.7768029743097338,0.9984265756175531,-0.0222766471648796,0.9177094939258972,0.9987071952047535
GRMZM5G846140,-0.11867644460061447,0.580732787722824,0.9984265756175531,-0.3189041570788834,0.12879251566091615,0.9987071952047535
GRMZM2G003385,0.04921197328913596,0.8193693070751759,0.9984265756175531,0.20912144849351924,0.32674511073629087,0.9987071952047535
GRMZM2G009849,0.0945342766043974,0.6603828512307985,0.9984265756175531,-0.0758605709944835,0.7246071523451946,0.9987071952047535
GRMZM2G010447,0.11299330092248343,0.5991037006639343,0.9984265756175531,0.2313979517726512,0.27661808927180864,0.9987071952047535
GRMZM2G133189,0.29414138652488864,0.1629685042630092,0.9984265756175531,0.30330063963798093,0.14965873955447415,0.9987071952047535
GRMZM2G133213,-0.13200554310542484,0.5386406218067742,0.9984265756175531,-0.12404542638510627,0.5636065711289789,0.9987071952047535
GRMZM2G155321,-0.029081224612116485,0.8926981050375916,0.9984265756175531,0.1321768863198373,0.5381089545902181,0.9987071952047535
GRMZM5G885529,0.24320629162358234,0.25214472384771003,0.9984265756175531,0.2620040649545619,0.21616994175479493,0.9987071952047535
GRMZM2G054821,0.11493482719281037,0.5928001489161957,0.9984265756175531,0.009345134546814259,0.9654317752321789,0.9987071952047535
GRMZM2G357399,-0.1441608165724154,0.5015434470960375,0.9984265756175531,-0.28580833817959667,0.17577969375992444,0.9987071952047535
GRMZM2G159134,0.3224693396295765,0.12433590982113635,0.9984265756175531,0.2658233235588869,0.2093046255420492,0.9987071952047535
GRMZM2G460860,-0.17985656646961296,0.40036696965768753,0.9984265756175531,0.1097398652623589,0.6097293848154233,0.9987071952047535
GRMZM2G460866,0.25504038178278415,0.229071811488901,0.9984265756175531,0.06827149655338913,0.7512618552798814,0.9987071952047535
GRMZM2G024806,0.09661703337505609,0.6533521063743738,0.9984265756175531,0.25998480272141905,0.21985988720367736,0.9987071952047535
GRMZM2G069455,-0.06479711538246477,0.7635595376114978,0.9984265756175531,-0.05206508625426304,0.8090800661278,0.9987071952047535
GRMZM2G139710,0.1635715543503365,0.44503332441922255,0.9984265756175531,0.21108808244160251,0.32211207269014214,0.9987071952047535
GRMZM2G445100,-0.08662062819073311,0.6873476730627711,0.9984265756175531,0.09787146485709518,0.6491312539164343,0.9987071952047535
GRMZM2G036099,-0.015135355734062106,0.9440398309047643,0.9984265756175531,0.05550592646309195,0.7967121498839589,0.9987071952047535
GRMZM2G035820,0.11836082064579967,0.581746585793768,0.9984265756175531,0.23717455532083806,0.2644642235033134,0.9987071952047535
GRMZM5G815009,-0.1372198058656957,0.5225717361075485,0.9984265756175531,0.17767036891460036,0.406212930390377,0.9987071952047535
GRMZM2G020002,-0.18446198867376273,0.3882070246288754,0.9984265756175531,0.0830752024920165,0.6995517140621293,0.9987071952047535
GRMZM2G071705,-0.24326457896320428,0.25202752216453683,0.9984265756175531,0.1166377174153732,0.5872947796780004,0.9987071952047535
GRMZM2G071739,0.07820813252831275,0.7164228050013645,0.9984265756175531,-0.08545630531322583,0.6913473249202724,0.9987071952047535
TUBB6,-0.09355745694451732,0.6636899672917635,0.9984265756175531,-0.10456468320793244,0.6267895543067364,0.9987071952047535
GRMZM2G073003,0.0655281975156938,0.7609671271159797,0.9984265756175531,-0.07659103310035664,0.722057342898257,0.9987071952047535
GRMZM2G073376,-0.35158703001226727,0.09203737845298769,0.9984265756175531,-0.10138070814364014,0.6373793806561052,0.9987071952047535
GRMZM2G402092,-0.0005276867969708395,0.9980474877941402,0.9996375907287974,0.023311548936559096,0.9139000671975087,0.9987071952047535
GRMZM2G042492,0.063951010836811,0.7665628954248633,0.9984265756175531,0.13768364853561663,0.5211534873156567,0.9987071952047535
GRMZM2G138074,0.07914459498303095,0.7131663748030885,0.9984265756175531,0.05804820719377984,0.7876042857429685,0.9987071952047535
GRMZM2G438551,0.04834793167841495,0.8224911140761553,0.9984265756175531,-0.2810041493766534,0.1834748044295125,0.9987071952047535
GRMZM2G130558,0.24623329237691793,0.24610484853194983,0.9984265756175531,-0.10546715582378333,0.6238008002499225,0.9987071952047535
GRMZM5G859195,-0.05827099991158541,0.7868073857490846,0.9984265756175531,0.01977137904310517,0.9269383918990668,0.9987071952047535
GRMZM2G702059,-0.1556297661692978,0.467735391066876,0.9984265756175531,-0.11744435388799211,0.5846946674924487,0.9987071952047535
GRMZM2G046911,-0.2311718318814348,0.2771009216366597,0.9984265756175531,-0.4317015377825206,0.03516320625071136,0.9987071952047535
GRMZM2G047274,-0.1357276703896937,0.5271465685507384,0.9984265756175531,-0.018699415727011896,0.9308901491030989,0.9987071952047535
GRMZM2G047384,-0.0727729996825233,0.7354159978106684,0.9984265756175531,-0.009240756565050239,0.9658176547755513,0.9987071952047535
GRMZM2G002165,-0.14483212091377437,0.4995320402628076,0.9984265756175531,-0.025857609350859866,0.90453612683232,0.9987071952047535
GRMZM2G310368,0.14762817303318504,0.49119738073272895,0.9984265756175531,0.22610832852827809,0.28805274524637003,0.9987071952047535
GRMZM2G349603,-0.006851068298064233,0.974654066888794,0.9984265756175531,0.02784394696019167,0.8972392443751824,0.9987071952047535
GRMZM2G113414,0.12176854090674277,0.5708417971005225,0.9984265756175531,-0.10300421821037542,0.6319708539823065,0.9987071952047535
GRMZM5G867518,0.03152136106681608,0.8837518651705988,0.9984265756175531,-0.1095205182188759,0.6104485631612527,0.9987071952047535
GRMZM5G801031,-0.15466357687461535,0.4705373674211586,0.9984265756175531,-0.035160612104033456,0.8704352193526333,0.9987071952047535
GRMZM5G874840,-0.17071419534532536,0.42512600098561587,0.9984265756175531,-0.1349996511150426,0.5293855238391842,0.9987071952047535
GRMZM2G085005,-0.08835848353490805,0.681392971590599,0.9984265756175531,-0.007899395575071548,0.9707772241500108,0.9987071952047535
GRMZM2G173647,0.3643743668843326,0.08002783395982244,0.9984265756175531,0.08523207569428232,0.6921185172951203,0.9987071952047535
GRMZM2G105224,0.04643025377226024,0.8294290180578727,0.9984265756175531,-0.03939742860146838,0.8549751461409615,0.9987071952047535
GRMZM2G138800,-0.2159105987351866,0.3109208701420883,0.9984265756175531,0.11396119053854334,0.5959577215423112,0.9987071952047535
GRMZM2G062342,-0.09341653542380432,0.6641675755844397,0.9984265756175531,0.24241803025706293,0.2537331954299598,0.9987071952047535
GRMZM2G062373,-0.07017670718107977,0.7445429516747412,0.9984265756175531,0.019549486420030453,0.9277562571654406,0.9987071952047535
GRMZM2G135054,-0.0016795220065047532,0.9937855950792726,0.9991730452240843,0.10093926808119502,0.6388531102733203,0.9987071952047535
GRMZM2G082745,-0.2523260013518948,0.23423597027350773,0.9984265756175531,0.055200417088075514,0.7978084143735192,0.9987071952047535
GRMZM2G169773,0.02624749821971263,0.9031032462322095,0.9984265756175531,0.33100897158529463,0.1141175747469806,0.9987071952047535
GRMZM2G055000,0.0749801544949114,0.727684181781081,0.9984265756175531,-0.3698163277101838,0.07529232548345884,0.9987071952047535
GRMZM2G054905,-0.028823174917144836,0.8936449510318932,0.9984265756175531,-0.2900880790840197,0.16911562035027183,0.9987071952047535
GRMZM2G054811,0.4202236683776412,0.040900889138801584,0.9984265756175531,0.37157905573874095,0.073804966712044,0.9987071952047535
GRMZM2G136665,0.15394630559738387,0.4726230333380111,0.9984265756175531,0.12696434950438035,0.5543917676746515,0.9987071952047535
GRMZM6G945840,-0.006947557468742739,0.9742972135441855,0.9984265756175531,0.12442261626618428,0.5624119619030936,0.9987071952047535
GRMZM2G096920,0.34289285202099146,0.10093916843163298,0.9984265756175531,0.2801909449113154,0.18479995011224717,0.9987071952047535
GRMZM2G000615,-0.035927780437980394,0.867632251666646,0.9984265756175531,-0.27129345813182726,0.19972999893739773,0.9987071952047535
GRMZM2G127453,0.10528577943046497,0.6244010113304851,0.9984265756175531,-0.11086890377214424,0.6060331344896954,0.9987071952047535
GRMZM2G093101,0.07592679752995218,0.7243758591090357,0.9984265756175531,0.35129178339321343,0.09232970905294083,0.9987071952047535
GRMZM5G851026,0.06367636293850347,0.7675384976864742,0.9984265756175531,-0.1771705890199775,0.4075559781556835,0.9987071952047535
GRMZM2G038953,-0.047705873288668176,0.8248125857000598,0.9984265756175531,0.31905300141949416,0.1286041787613126,0.9987071952047535
GRMZM2G582965,-0.13556149711868642,0.5276572228720985,0.9984265756175531,0.0045818588559143406,0.9830476758221168,0.9987071952047535
GRMZM2G071441,0.2430637572035778,0.25243147475219807,0.9984265756175531,-0.04806797473006666,0.8235031696866139,0.9987071952047535
GRMZM2G016640,-0.2215227118039926,0.29820177181445057,0.9984265756175531,-0.16493584678960563,0.44119319420574493,0.9987071952047535
GRMZM2G052365,-0.4844735529932578,0.01643321153042085,0.9984265756175531,-0.4293781020205401,0.036269802386906275,0.9987071952047535
GRMZM2G101760,-0.03999714786470866,0.8527908250981483,0.9984265756175531,0.09614738088760084,0.6549350375052623,0.9987071952047535
GRMZM2G049759,-0.06964006646288573,0.7464336605413986,0.9984265756175531,0.07549730841672023,0.7258762460563843,0.9987071952047535
GRMZM2G320013,0.22529619376823296,0.28983420414149036,0.9984265756175531,0.26610111735350706,0.2088110745079234,0.9987071952047535
GRMZM2G454081,0.08446639906895625,0.6947541414292533,0.9984265756175531,-0.36143028944346256,0.08268171179184405,0.9987071952047535
GRMZM2G390221,-0.36112233203581623,0.08296309732240613,0.9984265756175531,-0.16528477347249815,0.4402138992328625,0.9987071952047535
GRMZM2G028369,-0.2604136760496777,0.21907268398859425,0.9984265756175531,-0.1364560091773978,0.524911136830625,0.9987071952047535
GRMZM5G898597,-0.030844859155748194,0.8862307806685454,0.9984265756175531,0.1493611998478945,0.4860665689767463,0.9987071952047535
GRMZM2G390160,-0.29492840403401455,0.16179334836638432,0.9984265756175531,-0.16802477376652422,0.43256427101484407,0.9987071952047535
GRMZM2G310031,0.08772439764294263,0.6835635291329868,0.9984265756175531,0.032254378460911434,0.881067054214463,0.9987071952047535
GRMZM2G460078,-0.12462070752507046,0.5617850369730537,0.9984265756175531,-0.09993911251262262,0.6421969922830209,0.9987071952047535
GRMZM2G094712,0.012245189030622251,0.9547137465442505,0.9984265756175531,-0.033940937654195785,0.8748945925347367,0.9987071952047535
GRMZM2G015881,-0.04707699627399616,0.8270877801414322,0.9984265756175531,-0.3393129956451387,0.10478409122940362,0.9987071952047535
GRMZM2G014833,-0.39900059800916104,0.053429737343901454,0.9984265756175531,0.02952738439678846,0.8910613744037045,0.9987071952047535
GRMZM2G144960,0.07068424050951784,0.7427561109699072,0.9984265756175531,-0.16599122707606062,0.4382347268566697,0.9987071952047535
GRMZM2G162175,-0.14372783317029103,0.5028428927665283,0.9984265756175531,-0.10778884081178607,0.6161384927722747,0.9987071952047535
GRMZM2G452529,0.13168471681601954,0.5396367838245282,0.9984265756175531,0.1314415148534556,0.5403924942721698,0.9987071952047535
GRMZM2G105863,-0.14633236181698644,0.4950513614152724,0.9984265756175531,0.24064952978182286,0.25732052344462897,0.9987071952047535
